timestamp,pod_name,node_name,phase,event_type,cpu_req,mem_req
2025-04-18T21:56:13.310,pod-69,node-vkqxp,Running,delete,1886m,360Mi
2025-04-18T21:56:13.319,pod-88,node-vkqxp,Pending,update,880m,780Mi
2025-04-18T21:56:13.321,pod-89,node-vkqxp,Pending,update,821m,282Mi
2025-04-18T21:56:13.328,pod-88,node-vkqxp,Running,update,880m,780Mi
2025-04-18T21:56:13.330,pod-89,node-vkqxp,Running,update,821m,282Mi
2025-04-18T21:56:13.341,pod-92,,Pending,add,983m,424Mi
2025-04-18T21:56:13.344,pod-88,node-vkqxp,Running,update,880m,780Mi
2025-04-18T21:56:13.353,pod-92,,Pending,update,983m,424Mi
2025-04-18T21:56:13.360,pod-89,node-vkqxp,Running,update,821m,282Mi
2025-04-18T21:56:14.260,pod-91,node-vkqxp,Pending,update,920m,509Mi
2025-04-18T21:56:14.276,pod-91,node-vkqxp,Running,update,920m,509Mi
2025-04-18T21:56:14.276,pod-84,node-vkqxp,Running,update,639m,439Mi
2025-04-18T21:56:14.281,pod-84,node-vkqxp,Running,update,639m,439Mi
2025-04-18T21:56:14.291,pod-84,node-vkqxp,Running,delete,639m,439Mi
2025-04-18T21:56:14.335,pod-89,node-vkqxp,Running,update,821m,282Mi
2025-04-18T21:56:14.342,pod-92,,Pending,update,983m,424Mi
2025-04-18T21:56:14.342,pod-94,,Pending,add,727m,328Mi
2025-04-18T21:56:14.344,pod-93,,Pending,add,1404m,1127Mi
2025-04-18T21:56:14.348,pod-89,node-vkqxp,Running,update,821m,282Mi
2025-04-18T21:56:14.354,pod-89,node-vkqxp,Running,delete,821m,282Mi
2025-04-18T21:56:14.354,pod-94,,Pending,update,727m,328Mi
2025-04-18T21:56:14.372,pod-93,,Pending,update,1404m,1127Mi
2025-04-18T21:56:14.376,pod-87,node-tg96x,Running,update,1012m,805Mi
2025-04-18T21:56:14.381,pod-87,node-tg96x,Running,update,1012m,805Mi
2025-04-18T21:56:14.385,pod-87,node-tg96x,Running,delete,1012m,805Mi
2025-04-18T21:56:14.961,pod-91,node-vkqxp,Running,update,920m,509Mi
2025-04-18T21:56:15.261,pod-90,node-tg96x,Pending,update,992m,238Mi
2025-04-18T21:56:15.266,pod-92,node-vkqxp,Pending,update,983m,424Mi
2025-04-18T21:56:15.274,pod-90,node-tg96x,Running,update,992m,238Mi
2025-04-18T21:56:15.278,pod-92,node-vkqxp,Running,update,983m,424Mi
2025-04-18T21:56:15.340,pod-95,,Pending,add,1345m,59Mi
2025-04-18T21:56:15.343,pod-96,,Pending,add,886m,205Mi
2025-04-18T21:56:15.347,pod-95,,Pending,update,1345m,59Mi
2025-04-18T21:56:15.353,pod-96,,Pending,update,886m,205Mi
2025-04-18T21:56:16.143,pod-92,node-vkqxp,Running,update,983m,424Mi
2025-04-18T21:56:16.747,pod-94,,Pending,update,727m,328Mi
2025-04-18T21:56:17.147,pod-93,,Pending,update,1404m,1127Mi
2025-04-18T21:56:18.150,pod-90,node-tg96x,Running,update,992m,238Mi
2025-04-18T21:56:18.295,pod-90,node-tg96x,Running,update,992m,238Mi
2025-04-18T21:56:18.301,pod-90,node-tg96x,Running,update,992m,238Mi
2025-04-18T21:56:18.313,pod-90,node-tg96x,Running,delete,992m,238Mi
2025-04-18T21:56:18.328,pod-95,node-tg96x,Pending,update,1345m,59Mi
2025-04-18T21:56:18.338,pod-95,node-tg96x,Running,update,1345m,59Mi
2025-04-18T21:56:19.147,pod-95,node-tg96x,Running,update,1345m,59Mi
2025-04-18T21:56:19.548,pod-96,,Pending,update,886m,205Mi
2025-04-18T21:56:20.150,pod-94,,Pending,update,727m,328Mi
2025-04-18T21:56:20.548,pod-93,,Pending,update,1404m,1127Mi
2025-04-18T21:56:22.152,pod-96,,Pending,update,886m,205Mi
2025-04-18T21:56:22.349,pod-97,,Pending,add,431m,211Mi
2025-04-18T21:56:22.360,pod-97,node-vkqxp,Pending,update,431m,211Mi
2025-04-18T21:56:22.366,pod-97,node-vkqxp,Running,update,431m,211Mi
2025-04-18T21:56:23.155,pod-97,node-vkqxp,Running,update,431m,211Mi
2025-04-18T21:56:23.349,pod-98,,Pending,add,699m,672Mi
2025-04-18T21:56:23.359,pod-98,,Pending,update,699m,672Mi
2025-04-18T21:56:23.952,pod-98,,Pending,update,699m,672Mi
2025-04-18T21:56:27.400,pod-97,node-vkqxp,Running,update,431m,211Mi
2025-04-18T21:56:27.403,pod-97,node-vkqxp,Running,update,431m,211Mi
